filepath,Category
Dataset/preproses/feature_extract/Drowsy/face-0024_jpg.rf.47ff03d5771e23d1bfba58c8cda46d62.jpg,Drowsy
Dataset/preproses/feature_extract/Drowsy/face-0015_jpg.rf.938ab17c055e11efe9aa4839dc476e09.jpg,Drowsy
Dataset/preproses/feature_extract/Drowsy/face-0066_jpg.rf.0094d5103a071f98d0a903c8e32edd53.jpg,Drowsy
Dataset/preproses/feature_extract/Neutral/thereal4_png.rf.f21ba1147700f422e911654e9eeb0710.jpg,Neutral
Dataset/preproses/feature_extract/Drowsy/face-0035_jpg.rf.c171ae1a423184a6d9cb27448896d172.jpg,Drowsy
Dataset/preproses/feature_extract/Neutral/Training_96641462_jpg.rf.fbab7619907185c0887d863233ab8a21.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/new_real-28-_jpg.rf.d297d1cd912d10c2b00c10850405435b.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/new_real-33-_jpg.rf.9cf1d666e49d98e3bd3a0a449d91b61f.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/new_real-47-_jpg.rf.41b458891123749523d0d14af93807e0.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/andr_video_9_frame5_jpg.rf.b479c7939eb9d4308ec43b723691821a.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/0-964-_JPG.rf.15ea50649f224ac90182c8fddcd2cc4e.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/real-3-_png.rf.9302bba80ac1bc96477b8d34010a40a6.jpg,Neutral
Dataset/preproses/feature_extract/Drowsy/face-0102_jpg.rf.0de229226de2c4eb556c904993fdb1e2.jpg,Drowsy
Dataset/preproses/feature_extract/Drowsy/face-0010_jpg.rf.167267b3a97248b94981043a69830d5b.jpg,Drowsy
Dataset/preproses/feature_extract/Neutral/Training_99691598_jpg.rf.bb199194e751026ea85a254e46df15f7.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/Training_98500958_jpg.rf.21f0c7ed76cc0d2adc9f40c965f09019.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/Training_96010101_jpg.rf.2c5f7c606cc1391227aa9d0df4cf203a.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/Training_96846679_jpg.rf.0d1de8555196a2cdfd86b552caa20b4b.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/new_real-29-_jpg.rf.84248ae9b00791235e71e9e941dc69de.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/Training_93951116_jpg.rf.62416d5a0e7fe7ee6663f6f002e01050.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/Training_22687863_jpg.rf.75b3adf9d7984c967e5c8f9b9dad24c6.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/andr_video_22_frame18_jpg.rf.3798e05dcfc1e36792a365cd1f048d61.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/andr_video_2_frame62_jpg.rf.1bfaad8952a53a66de9915a37a6a9f6d.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/Training_24076016_jpg.rf.b2b08b0ea943ffbec2c8659a2fd992a2.jpg,Neutral
Dataset/preproses/feature_extract/Drowsy/face-0072_jpg.rf.607b843aa5fa841f43676e6de9120d38.jpg,Drowsy
Dataset/preproses/feature_extract/Neutral/thereal1_png.rf.49058014696806a0d527bebce127d082.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/new_real-21-_jpg.rf.86532f9c539f7bfb4c892e6175ff5590.jpg,Neutral
Dataset/preproses/feature_extract/Drowsy/face-0126_jpg.rf.40f11f8171e581142056a494962400b6.jpg,Drowsy
Dataset/preproses/feature_extract/Drowsy/face-0062_jpg.rf.dc8fbcd840b1d07c3481be87b00b1165.jpg,Drowsy
Dataset/preproses/feature_extract/Neutral/Training_93177841_jpg.rf.72023c90db9022a0d10563d394e94841.jpg,Neutral
Dataset/preproses/feature_extract/Drowsy/face-0177_jpg.rf.2eeadcac0a1f7b97bef00e2218e942c6.jpg,Drowsy
Dataset/preproses/feature_extract/Drowsy/face-0061_jpg.rf.830b731b14e54e95b8f2d6623c3b3217.jpg,Drowsy
Dataset/preproses/feature_extract/Neutral/Training_94918113_jpg.rf.dac11d5e0bc2dfd8746acf55dc637e7d.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/andr_video_19_frame60_jpg.rf.37faa295b9baf13a229fba0cad8b7e58.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/Training_21700887_jpg.rf.eb8e3d5709e58e313c6e10f4a1311680.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/real-41-_png.rf.5f58e462b467ac4e77aa5b31d062f545.jpg,Neutral
Dataset/preproses/feature_extract/Drowsy/face-0026_jpg.rf.06f79540081392472757cd969af9f8cc.jpg,Drowsy
Dataset/preproses/feature_extract/Neutral/Training_95644104_jpg.rf.20d596609e20cfe0619cbe9cba9df44d.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/Training_92776104_jpg.rf.181b982b65481a0c8cfce397964afa90.jpg,Neutral
Dataset/preproses/feature_extract/Drowsy/face-0018_jpg.rf.f6d6b2a2b478299a2728ea6f897a2b62.jpg,Drowsy
Dataset/preproses/feature_extract/Drowsy/face-0137_jpg.rf.16086be2d635449508240c1c6320df6f.jpg,Drowsy
Dataset/preproses/feature_extract/Drowsy/face-0009_jpg.rf.e80ff29083f5c86ef1fb5074a290ef94.jpg,Drowsy
Dataset/preproses/feature_extract/Neutral/Training_24271828_jpg.rf.8035bc47f69c6932cb32bdd312b2fcfd.jpg,Neutral
Dataset/preproses/feature_extract/Drowsy/face-0045_jpg.rf.a611d61301e4bc8ca84e8db73fdbe761.jpg,Drowsy
Dataset/preproses/feature_extract/Neutral/real-44-_png.rf.f5324caef62b02dabd1d6ce8eaf36054.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/real-18-_png.rf.ef4fc42127c161bc056dd85168d2be8d.jpg,Neutral
Dataset/preproses/feature_extract/Drowsy/face-0039_jpg.rf.717f4d7caf8f22fbebc8413105ca4af0.jpg,Drowsy
Dataset/preproses/feature_extract/Neutral/Training_94175819_jpg.rf.ce76a278468a59bf62009dc1e72a3457.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/andr_video_8_frame4_jpg.rf.0e0a3cf28a187b3e7893f8ba7324e592.jpg,Neutral
Dataset/preproses/feature_extract/Drowsy/face-0003_jpg.rf.bf6ba8e6f65ed7cd2429f2091eee961c.jpg,Drowsy
Dataset/preproses/feature_extract/Neutral/Training_94612243_jpg.rf.3c6f49403fe1059960dc46e571e04d60.jpg,Neutral
Dataset/preproses/feature_extract/Drowsy/face-0107_jpg.rf.a8e58c2775227a28ac07864ad6403084.jpg,Drowsy
Dataset/preproses/feature_extract/Neutral/Training_94139955_jpg.rf.f432e64ac0ea71f9c2c888c82510f965.jpg,Neutral
Dataset/preproses/feature_extract/Neutral/Training_93883729_jpg.rf.2e86d77f3624c113971ee5528775671a.jpg,Neutral
Dataset/preproses/feature_extract/Drowsy/face-0078_jpg.rf.d6c9efa188822421849e91248860e4c7.jpg,Drowsy
Dataset/preproses/feature_extract/Drowsy/face-0153_jpg.rf.9582c4a14aa5a90d74e9b0df52d3083c.jpg,Drowsy
Dataset/preproses/feature_extract/Drowsy/face-0060_jpg.rf.4ed739b342b72eb2b889beedc564b260.jpg,Drowsy
